camis,dba,borough,building,street,zipcode,phone,cuisine_description,inspection_date,action,violation_code,violation_description,critical_flag,score,grade,grade_date,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,location,critical_flag_bin,neighborhood_simple,neighborhoods,nyc_poverty_rate,median_income,perc_white,perc_black,perc_asian,perc_other,perc_hispanic,indexscore
50152672,PITA SABABA,Brooklyn,540,KINGS HIGHWAY,11223,3053337960,bakery products/desserts,2024-09-10,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,12.0,A,2024-09-10,2025-11-14,Pre-permit (Operational) / Initial Inspection,40.60448630733,-73.96952957261,315.0,47.0,41402.0,3178595.0,3066810230.0,BK25,POINT (-73.96952957261 40.604486307331),1.0,sunset park & windsor terrace,sunset park & windsor terrace,0.294,20787.0,0.223,0.026,0.324,0.016,0.412,4.802942182
50152817,SHEEP BY BARASHKA,Brooklyn,1223,AVENUE U,11229,3474629219,eastern european,2025-03-20,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,24.0,B,2025-03-20,2025-11-14,Pre-permit (Operational) / Re-inspection,40.59850501589,-73.95939562138,315.0,48.0,58200.0,3197934.0,3073160039.0,BK25,POINT (-73.959395621383 40.59850501589),1.0,sunset park & windsor terrace,sunset park & windsor terrace,0.294,20787.0,0.223,0.026,0.324,0.016,0.412,4.802942182
50152972,GOLDEN PLACE,Brooklyn,486,KINGS HIGHWAY,11223,9174287619,chinese,2024-12-12,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,13.0,A,2024-12-12,2025-11-14,Pre-permit (Operational) / Re-inspection,40.60422337944,-73.97175887646,315.0,44.0,41401.0,3178561.0,3066810116.0,BK25,POINT (-73.971758876462 40.604223379438),1.0,sunset park & windsor terrace,sunset park & windsor terrace,0.294,20787.0,0.223,0.026,0.324,0.016,0.412,4.802942182
50153003,ZOARES KOSHER GRILL,Brooklyn,2486,CONEY ISLAND AVENUE,11223,3473653305,jewish/kosher,2025-04-28,Violations were cited in the following area(s).,06B,"Tobacco or electronic cigarette use, eating, or drinking from open container in food preparation, food storage or dishwashing area.",Critical,12.0,A,2025-04-28,2025-11-14,Pre-permit (Operational) / Re-inspection,40.5965128799,-73.96106403024,315.0,48.0,39200.0,3398100.0,3071360037.0,BK25,POINT (-73.961064030239 40.596512879898),1.0,sunset park & windsor terrace,sunset park & windsor terrace,0.294,20787.0,0.223,0.026,0.324,0.016,0.412,4.802942182
50154825,PARIS BAGUETTE,Manhattan,1270,LEXINGTON AVENUE,10028,5512120404,sandwiches,2025-07-24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,11.0,A,2025-07-24,2025-11-14,Cycle Inspection / Initial Inspection,40.77915367586,-73.95584398308,108.0,4.0,14801.0,1047931.0,1015140016.0,MN40,POINT (-73.955843983078 40.779153675862),1.0,"washington heights, inwood & marble hill","washington heights, inwood & marble hill",0.199,20421.0,0.178,0.078,0.027,0.015,0.701,3.373796809
50155347,JERSEY MIKE'S SUBS,Brooklyn,2115,RALPH AVENUE,11234,3475342419,sandwiches/salads/mixed buffet,2025-02-21,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,2025-02-21,2025-11-14,Pre-permit (Operational) / Initial Inspection,40.62577419843,-73.91791135429,318.0,46.0,69601.0,3326929.0,3083440001.0,BK45,POINT (-73.917911354291 40.625774198426),0.0,flatbush & midwood,flatbush & midwood,0.221,25708.0,0.396,0.32,0.105,0.027,0.151,5.797313853
50155699,U ICHIMOKU RAMEN,Brooklyn,6606,AVENUE U,11234,7185522281,japanese,2025-04-28,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13.0,A,2025-04-28,2025-11-14,Pre-permit (Operational) / Re-inspection,40.61740004075,-73.91081498434,318.0,46.0,70201.0,3243428.0,3086310001.0,BK45,POINT (-73.910814984338 40.617400040745),1.0,flatbush & midwood,flatbush & midwood,0.221,25708.0,0.396,0.32,0.105,0.027,0.151,5.797313853
50156042,WENDY'S,Brooklyn,9001,DITMAS AVENUE,11236,2018184669,other,2024-12-03,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,2024-12-03,2025-11-14,Pre-permit (Operational) / Re-inspection,40.6481774609,-73.91462238223,317.0,42.0,93000.0,3412556.0,3081080006.0,BK96,POINT (-73.914622382226 40.648177460903),0.0,brownsville & ocean hill,brownsville & ocean hill,0.282,19274.0,0.021,0.742,0.015,0.012,0.211,0.614496873
50156320,CAFE AUGUST,Manhattan,145,EAST   62 STREET,10065,6466528362,american,2025-07-01,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,10.0,A,2025-07-01,2025-11-14,Pre-permit (Operational) / Re-inspection,40.76397328883,-73.96649256965,108.0,4.0,11402.0,1042042.0,1013970024.0,MN40,POINT (-73.96649256965 40.763973288828),1.0,"washington heights, inwood & marble hill","washington heights, inwood & marble hill",0.199,20421.0,0.178,0.078,0.027,0.015,0.701,3.373796809
50156808,7TH STREET BURGER,Manhattan,1276,LEXINGTON AVENUE,10028,9292699635,hamburgers,2025-03-24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,7.0,A,2025-03-24,2025-11-14,Pre-permit (Operational) / Initial Inspection,40.77933203475,-73.95571387653,108.0,4.0,14801.0,1047942.0,1015140056.0,MN40,POINT (-73.95571387653 40.779332034752),1.0,"washington heights, inwood & marble hill","washington heights, inwood & marble hill",0.199,20421.0,0.178,0.078,0.027,0.015,0.701,3.373796809
50157270,SAMARKAND NIGHTS,Brooklyn,6001,STRICKLAND AVENUE,11234,9172993411,eastern european,2025-07-15,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,13.0,A,2025-07-15,2025-11-14,Pre-permit (Operational) / Initial Inspection,40.61265827798,-73.91240610228,318.0,46.0,69800.0,3343231.0,3084701100.0,BK45,POINT (-73.912406102284 40.612658277981),1.0,flatbush & midwood,flatbush & midwood,0.221,25708.0,0.396,0.32,0.105,0.027,0.151,5.797313853
50157303,QUILOX,Brooklyn,9505,CHURCH AVENUE,11212,6309409481,"juice, smoothies, fruit salads",2024-12-27,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,11.0,A,2024-12-27,2025-11-14,Pre-permit (Operational) / Re-inspection,40.65523269964,-73.91618107186,317.0,41.0,89000.0,3102649.0,3046920053.0,BK96,POINT (-73.916181071861 40.655232699641),0.0,brownsville & ocean hill,brownsville & ocean hill,0.282,19274.0,0.021,0.742,0.015,0.012,0.211,0.614496873
50158108,QIAO XLB,Queens,2022,COLLEGE POINT BLVD,11356,6462365876,other,2024-08-28,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,13.0,A,2024-08-28,2025-11-14,Pre-permit (Operational) / Initial Inspection,40.78106252289,-73.84598563355,407.0,19.0,92500.0,4000000.0,4041640029.0,QN23,POINT (-73.845985633548 40.781062522891),0.0,jackson heights & north corona,jackson heights & north corona,0.254,22853.0,0.1,0.048,0.169,0.015,0.667,4.75548289
50158484,SWEETSPOT GARDEN,Brooklyn,2337,CONEY ISLAND AVENUE,11223,3473220392,eastern european,2025-07-09,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,7.0,A,2025-07-09,2025-11-14,Pre-permit (Operational) / Initial Inspection,40.59984513033,-73.96129614642,315.0,48.0,58200.0,3197908.0,3073150073.0,BK25,POINT (-73.961296146415 40.599845130329),1.0,sunset park & windsor terrace,sunset park & windsor terrace,0.294,20787.0,0.223,0.026,0.324,0.016,0.412,4.802942182
50159055,CARIBBEAN BITES AND WEST INDIAN CUISINE RESTAURANT AND BAKERY,Brooklyn,488,EAST   98 STREET,11212,9292182690,caribbean,2024-12-24,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,45.0,C,2024-12-24,2025-11-14,Pre-permit (Operational) / Re-inspection,40.65690535506,-73.91394080241,317.0,42.0,89000.0,3102745.0,3046940078.0,BK96,POINT (-73.913940802412 40.656905355056),1.0,brownsville & ocean hill,brownsville & ocean hill,0.282,19274.0,0.021,0.742,0.015,0.012,0.211,0.614496873
50159072,THA KITCHEN,Brooklyn,1065,RUTLAND ROAD,11212,9242343197,caribbean,2024-11-29,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,2024-11-29,2025-11-14,Pre-permit (Operational) / Initial Inspection,40.66377761671,-73.92468771365,317.0,41.0,88400.0,3099505.0,3045980044.0,BK96,POINT (-73.924687713652 40.663777616713),0.0,brownsville & ocean hill,brownsville & ocean hill,0.282,19274.0,0.021,0.742,0.015,0.012,0.211,0.614496873
50159849,THE ROCK BISTRO,Brooklyn,1009,RUTLAND ROAD,11212,3472215041,other,2025-04-01,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,11.0,A,2025-04-01,2025-11-14,Pre-permit (Operational) / Re-inspection,40.66276032183,-73.92625319323,317.0,41.0,88200.0,3099437.0,3045960043.0,BK96,POINT (-73.926253193227 40.66276032183),1.0,brownsville & ocean hill,brownsville & ocean hill,0.282,19274.0,0.021,0.742,0.015,0.012,0.211,0.614496873
50160127,TERIYAKI & SUSHI,Brooklyn,9605,CHURCH AVENUE,11212,7186038933,japanese,2025-02-24,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,8.0,A,2025-02-24,2025-11-14,Pre-permit (Operational) / Initial Inspection,40.655792001,-73.91531899572,317.0,41.0,89000.0,3102676.0,3046930008.0,BK96,POINT (-73.915318995718 40.655792001004),1.0,brownsville & ocean hill,brownsville & ocean hill,0.282,19274.0,0.021,0.742,0.015,0.012,0.211,0.614496873
50160166,DUNKIN' BASKIN ROBINS,Bronx,2708,EAST TREMONT AVENUE,10461,6468724159,other,2025-01-29,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,10.0,A,2025-01-29,2025-11-14,Pre-permit (Operational) / Initial Inspection,40.84258547524,-73.84554266728,210.0,13.0,20000.0,2041963.0,2039880031.0,BX37,POINT (-73.845542667277 40.842585475238),0.0,"riverdale, fieldston & kingsbridge","riverdale, fieldston & kingsbridge",0.152,30437.0,0.324,0.124,0.052,0.023,0.477,5.184720365
50160174,BORA BORA SMOOTHIE CAFE,Bronx,647,MORRIS PARK AVENUE,10462,3477840876,"juice, smoothies, fruit salads",2025-02-28,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,8.0,A,2025-02-28,2025-11-14,Pre-permit (Operational) / Initial Inspection,40.84484484604,-73.86791743666,211.0,15.0,23600.0,2129106.0,2040477501.0,BX37,POINT (-73.867917436664 40.84484484604),1.0,"riverdale, fieldston & kingsbridge","riverdale, fieldston & kingsbridge",0.152,30437.0,0.324,0.124,0.052,0.023,0.477,5.184720365
50160199,KYAN,Bronx,689,MORRIS PARK AVENUE,10462,9293929586,coffee/tea,2025-09-16,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,2025-09-16,2025-11-14,Cycle Inspection / Re-inspection,40.84518606483,-73.86629752112,211.0,13.0,23600.0,2043446.0,2040490001.0,BX37,POINT (-73.866297521118 40.845186064829),0.0,"riverdale, fieldston & kingsbridge","riverdale, fieldston & kingsbridge",0.152,30437.0,0.324,0.124,0.052,0.023,0.477,5.184720365
50160728,ARMANI RISTORANTE,Manhattan,760,MADISON AVENUE,10065,2122093551,italian,2024-12-09,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,10.0,A,2024-12-09,2025-11-14,Pre-permit (Operational) / Initial Inspection,40.76762986553,-73.96846907717,108.0,4.0,12200.0,1041127.0,1013800017.0,MN40,POINT (-73.968469077173 40.76762986553),1.0,"washington heights, inwood & marble hill","washington heights, inwood & marble hill",0.199,20421.0,0.178,0.078,0.027,0.015,0.701,3.373796809
50161198,LAVA SHAWARMA,Manhattan,1640,3 AVENUE,10128,6465590055,middle eastern,2025-03-11,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,25.0,B,2025-03-11,2025-11-14,Pre-permit (Operational) / Re-inspection,40.78249220752,-73.95131002486,108.0,5.0,15801.0,1078536.0,1015200038.0,MN40,POINT (-73.951310024858 40.782492207522),0.0,"washington heights, inwood & marble hill","washington heights, inwood & marble hill",0.199,20421.0,0.178,0.078,0.027,0.015,0.701,3.373796809
50161742,UNIVERSE CAFE,Bronx,929,MORRIS PARK AVENUE,10462,9142954111,coffee/tea,2025-07-02,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,2025-07-02,2025-11-14,Cycle Inspection / Initial Inspection,40.84715825548,-73.85835977428,211.0,13.0,24400.0,2045319.0,2041240040.0,BX37,POINT (-73.858359774279 40.847158255475),0.0,"riverdale, fieldston & kingsbridge","riverdale, fieldston & kingsbridge",0.152,30437.0,0.324,0.124,0.052,0.023,0.477,5.184720365
